122168§10.081745§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.182047, 3.6004982), (6.6287317, 2.7294059), (3.6768248, 2.7745426)], includedObstacleCornersIndices=set([]))§2.1993895
183852§10.079659§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.182047, 3.6004982), (6.6287317, 2.7294059), (3.2043345, 2.6628954)], includedObstacleCornersIndices=set([]))§3.0050073
216735§10.077774§Chromosome(steinerPoints=[(5.229011, 6.048073), (5.182047, 3.6004982), (3.1801858, 2.6437955), (6.7444043, 2.681376)], includedObstacleCornersIndices=set([]))§3.4093616
227054§10.076026§Chromosome(steinerPoints=[(6.7444043, 2.681376), (5.193617, 3.6069565), (3.1801858, 2.6437955), (5.1781907, 5.916746)], includedObstacleCornersIndices=set([]))§3.5612094
247969§10.072487§Chromosome(steinerPoints=[(6.7444043, 2.681376), (5.193617, 3.6069565), (5.1781907, 5.916746), (3.3278947, 2.658411)], includedObstacleCornersIndices=set([]))§3.831394
266585§10.071365§Chromosome(steinerPoints=[(5.180337, 3.5951216), (6.7819424, 2.62226), (3.3013945, 2.623211), (5.1907477, 5.962453)], includedObstacleCornersIndices=set([]))§4.081968
273573§10.070256§Chromosome(steinerPoints=[(5.180337, 3.5951216), (6.7819424, 2.62226), (5.1907477, 5.962453), (3.2437081, 2.5979047)], includedObstacleCornersIndices=set([]))§4.1716785
274596§10.069245§Chromosome(steinerPoints=[(3.2622697, 2.6322548), (5.172562, 3.5944924), (5.1907477, 5.962453), (6.7230678, 2.6889203)], includedObstacleCornersIndices=set([]))§4.1868615
279184§10.068136§Chromosome(steinerPoints=[(6.735225, 2.6518488), (5.1499057, 3.5887423), (3.2415574, 2.603209), (5.2003465, 6.017086)], includedObstacleCornersIndices=set([]))§4.249018
379905§10.067062§Chromosome(steinerPoints=[(5.1876817, 5.9926934), (6.737953, 2.6577919), (5.158863, 3.5932112), (3.2338517, 2.607397)], includedObstacleCornersIndices=set([]))§5.611135
519097§10.067062§Chromosome(steinerPoints=[(5.1876817, 5.9926934), (6.737953, 2.6577919), (5.158863, 3.5932112), (3.2338517, 2.607397)], includedObstacleCornersIndices=set([]))§7.414265
