28§959999550§21.578619§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([26, 18, 35, 10, 33, 48, 23, 12, 13, 38, 22, 39, 32, 28, 14]))§5268§1.1261508
30§859999700§21.267101§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([23, 14, 48, 10, 18, 32, 33, 35, 28, 16, 12, 13, 38, 22, 17]))§5606§1.1563618
31§1079999500§21.14833§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([35, 39, 30, 17, 32, 28, 10, 18, 26, 48, 23, 12, 38, 22, 14]))§5777§1.1699088
32§939999600§20.984394§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([26, 48, 10, 33, 35, 16, 32, 28, 13, 38, 22, 17, 12, 23, 14]))§5948§1.1855271
34§999999600§20.787155§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([26, 48, 14, 28, 23, 12, 38, 22, 39, 32, 33, 10, 18]))§6295§1.2165937
36§919999600§19.857243§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([14, 12, 23, 13, 38, 22, 17, 10, 18, 32, 33, 28, 26, 48, 37]))§6643§1.2451707
39§1099999500§19.689098§Chromosome(steinerPoints=[(4.3764105, 8.195557)], includedObstacleCornersIndices=set([26, 48, 24, 12, 38, 22, 14, 35, 10, 18, 32, 28, 13, 39, 17]))§7154§1.2891353
40§999999600§19.306944§Chromosome(steinerPoints=[(4.3764105, 8.195557)], includedObstacleCornersIndices=set([26, 48, 24, 12, 38, 22, 14, 13, 39, 17, 28, 32, 33, 10, 18]))§7328§1.3038523
44§1019999500§19.263315§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([24, 12, 38, 22, 13, 17, 10, 18, 32, 33, 28, 37, 26, 14, 48]))§8022§1.3605484
46§1059999500§19.07636§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([33, 14, 48, 24, 12, 38, 22, 13, 17, 32, 28, 37, 10, 18]))§8371§1.3886023
50§1059999500§18.897635§Chromosome(steinerPoints=[(4.3764105, 8.195557)], includedObstacleCornersIndices=set([26, 48, 24, 12, 38, 22, 14, 32, 28, 13, 39, 17, 10, 18]))§9061§1.4445008
51§919999550§18.854008§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([24, 12, 38, 22, 13, 17, 32, 28, 37, 26, 14, 48, 18, 10]))§9236§1.4580295
52§1219999400§18.71068§Chromosome(steinerPoints=[(4.3764105, 8.195557)], includedObstacleCornersIndices=set([24, 12, 14, 48, 38, 22, 32, 28, 13, 39, 17, 10, 18]))§9411§1.4714185
53§859999600§18.667051§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([48, 24, 12, 14, 37, 10, 18, 32, 13, 28, 38, 22, 17]))§9586§1.4846379
54§979999550§18.520498§Chromosome(steinerPoints=[(4.3764105, 8.195557)], includedObstacleCornersIndices=set([26, 48, 24, 12, 14, 38, 22, 13, 17, 18, 10, 32, 28, 37]))§9761§1.4990001
61§1119999500§18.333544§Chromosome(steinerPoints=[(4.3764105, 8.195557)], includedObstacleCornersIndices=set([13, 17, 32, 28, 37, 18, 10, 14, 48, 24, 12, 38, 22]))§11004§1.597578
66§959999550§18.235395§Chromosome(steinerPoints=[(4.3764105, 8.195557), (3.8433402, 2.6545324)], includedObstacleCornersIndices=set([13, 17, 32, 28, 37, 18, 10, 14, 48, 24, 12, 38, 22]))§11897§1.6649549
72§1079999500§18.202747§Chromosome(steinerPoints=[(4.3764105, 8.195557), (3.1153777, 6.013033), (3.8433402, 2.6545324)], includedObstacleCornersIndices=set([24, 12, 38, 22, 37, 10, 18, 32, 13, 28, 17, 48, 14]))§12977§1.7484932
76§879999600§18.151295§Chromosome(steinerPoints=[(4.3764105, 8.195557), (3.8433402, 2.6545324), (3.1511803, 3.8214207)], includedObstacleCornersIndices=set([13, 17, 32, 28, 37, 18, 10, 24, 12, 38, 22, 48, 14]))§13702§1.8058994
81§1279999400§18.118649§Chromosome(steinerPoints=[(3.1511803, 3.8214207), (4.3764105, 8.195557), (3.8433402, 2.6545324), (3.1153777, 6.013033)], includedObstacleCornersIndices=set([32, 28, 37, 48, 14, 13, 17, 24, 12, 38, 22, 18, 10]))§14591§1.8814131
87§1359999200§18.111057§Chromosome(steinerPoints=[(4.3764105, 8.195557), (3.8433402, 2.6545324), (3.1511803, 3.8214207), (6.147972, 7.3309693), (3.1153777, 6.013033)], includedObstacleCornersIndices=set([13, 17, 32, 28, 37, 18, 10, 38, 22, 14, 48, 24, 12]))§15685§1.9777207
588§1219999400§18.111057§Chromosome(steinerPoints=[(6.147972, 7.3309693), (4.3764105, 8.195557), (3.8433402, 2.6545324), (3.1511803, 3.8214207), (3.1153777, 6.013033)], includedObstacleCornersIndices=set([14, 48, 38, 22, 24, 12, 13, 17, 32, 28, 37, 18, 10]))§124362§13.809618
