1846§40000012§10.092789§Chromosome(steinerPoints=[(5.508465, 3.3357568), (3.2333393, 2.613651), (5.1253257, 3.5657945), (5.1761785, 5.6314435)], includedObstacleCornersIndices=set([]))§511308§4.1753755
1893§20000010§10.091657§Chromosome(steinerPoints=[(3.2333393, 2.613651), (5.1253257, 3.5657945), (5.5330005, 3.3226068), (5.184422, 5.682968)], includedObstacleCornersIndices=set([]))§524338§4.296397
1943§100000020§10.090359§Chromosome(steinerPoints=[(3.2333393, 2.613651), (5.1253257, 3.5657945), (5.5330005, 3.3226068), (5.160944, 5.7550144)], includedObstacleCornersIndices=set([]))§538218§4.4224052
1987§120000020§10.089323§Chromosome(steinerPoints=[(5.1253257, 3.5657945), (3.2333393, 2.613651), (5.570742, 3.2923553), (5.187453, 5.795779)], includedObstacleCornersIndices=set([]))§550413§4.5357842
2017§80000020§10.088212§Chromosome(steinerPoints=[(5.570742, 3.2923553), (5.1253257, 3.5657945), (3.2333393, 2.613651), (5.1761065, 5.837048)], includedObstacleCornersIndices=set([]))§558670§4.613577
2044§120000020§10.087072§Chromosome(steinerPoints=[(5.570742, 3.2923553), (5.1253257, 3.5657945), (3.2333393, 2.613651), (5.1747513, 5.888905)], includedObstacleCornersIndices=set([]))§566147§4.6826067
2077§40000012§10.086062§Chromosome(steinerPoints=[(3.2333393, 2.613651), (5.5959167, 3.2798011), (5.1253257, 3.5657945), (5.1575656, 5.922194)], includedObstacleCornersIndices=set([]))§575289§4.7673087
2117§60000012§10.0849695§Chromosome(steinerPoints=[(5.1253257, 3.5657945), (5.625075, 3.2671022), (3.2333393, 2.613651), (5.187835, 5.986694)], includedObstacleCornersIndices=set([]))§586342§4.869895
2248§120000020§10.083903§Chromosome(steinerPoints=[(3.2333393, 2.613651), (5.1253257, 3.5657945), (5.177261, 5.968977), (5.721006, 3.1988952)], includedObstacleCornersIndices=set([]))§622475§5.199491
2346§120000020§10.082677§Chromosome(steinerPoints=[(5.1253257, 3.5657945), (5.177261, 5.968977), (3.2333393, 2.613651), (5.8447785, 3.1183872)], includedObstacleCornersIndices=set([]))§649558§5.448262
2429§80000010§10.081455§Chromosome(steinerPoints=[(3.2333393, 2.613651), (5.177261, 5.968977), (5.1253257, 3.5657945), (5.936739, 3.1023064), (5.143114, 3.575729)], includedObstacleCornersIndices=set([]))§672552§5.657544
2552§100000020§10.080189§Chromosome(steinerPoints=[(3.2333393, 2.613651), (5.177261, 5.968977), (5.143114, 3.575729), (6.0273557, 3.0427318)], includedObstacleCornersIndices=set([]))§706592§5.97273
2669§20000010§10.079069§Chromosome(steinerPoints=[(3.2333393, 2.613651), (5.177261, 5.968977), (5.1166086, 3.56027), (5.1282077, 3.5666547), (6.118359, 2.97328)], includedObstacleCornersIndices=set([]))§738993§6.273647
2720§140000020§10.077993§Chromosome(steinerPoints=[(3.2333393, 2.613651), (5.177261, 5.968977), (5.1282077, 3.5666547), (6.2102404, 2.9112294)], includedObstacleCornersIndices=set([]))§753093§6.4139366
2829§100000010§10.076621§Chromosome(steinerPoints=[(3.2333393, 2.613651), (5.177261, 5.968977), (5.1282077, 3.5666547), (5.142356, 3.5745506), (6.2834187, 2.892833)], includedObstacleCornersIndices=set([]))§783256§6.694107
2920§160000020§10.075595§Chromosome(steinerPoints=[(5.177261, 5.968977), (5.142356, 3.5745506), (3.2333393, 2.613651), (6.3621078, 2.8682058)], includedObstacleCornersIndices=set([]))§808451§6.9293785
2986§80000020§10.074097§Chromosome(steinerPoints=[(5.154198, 3.581236), (3.2333393, 2.613651), (5.177261, 5.968977), (6.442781, 2.7968793)], includedObstacleCornersIndices=set([]))§826736§7.1025996
3027§100000020§10.07304§Chromosome(steinerPoints=[(5.154198, 3.581236), (5.177261, 5.968977), (3.2333393, 2.613651), (6.4956684, 2.796173)], includedObstacleCornersIndices=set([]))§838050§7.2076507
3139§100000020§10.07174§Chromosome(steinerPoints=[(3.2333393, 2.613651), (5.177261, 5.968977), (5.154198, 3.581236), (6.55343, 2.7476056)], includedObstacleCornersIndices=set([]))§868992§7.4929457
3183§120000010§10.070555§Chromosome(steinerPoints=[(3.2333393, 2.613651), (5.177261, 5.968977), (5.154198, 3.581236), (6.6090646, 2.731592)], includedObstacleCornersIndices=set([]))§881203§7.6072626
3246§200000020§10.069374§Chromosome(steinerPoints=[(3.2333393, 2.613651), (5.163905, 3.5867023), (5.1896806, 5.995442), (6.659849, 2.688126)], includedObstacleCornersIndices=set([]))§898744§7.7726393
3301§10.300037§10.067672§Chromosome(steinerPoints=[(5.163905, 3.5867023), (3.2333393, 2.613651), (5.1896806, 5.995442), (6.7382116, 2.6406815)], includedObstacleCornersIndices=set([]))§913909§7.916257
3802§40000012§10.067172§Chromosome(steinerPoints=[(5.163905, 3.5867023), (5.177716, 5.9763136), (6.751237, 2.6394746), (3.2333393, 2.613651)], includedObstacleCornersIndices=set([]))§1052536§9.207256
