1256§140000020§10.076063§Chromosome(steinerPoints=[(3.2635984, 2.6524858), (4.842747, 3.580443), (4.824314, 5.981657), (6.193578, 2.8725586)], includedObstacleCornersIndices=set([]))§348886§3.2605972
1309§180000020§10.0748415§Chromosome(steinerPoints=[(3.250304, 2.635873), (4.842747, 3.580443), (4.824314, 5.981657), (6.299659, 2.8173003)], includedObstacleCornersIndices=set([]))§363569§3.4192204
1421§80000020§10.073811§Chromosome(steinerPoints=[(6.382034, 2.774232), (3.2464056, 2.634448), (4.842747, 3.580443), (4.824314, 5.981657)], includedObstacleCornersIndices=set([]))§394527§3.751089
1512§120000020§10.072777§Chromosome(steinerPoints=[(4.824314, 5.981657), (4.842747, 3.580443), (3.2464056, 2.634448), (6.458668, 2.7386692)], includedObstacleCornersIndices=set([]))§419724§4.0217476
1556§60000012§10.071707§Chromosome(steinerPoints=[(4.842747, 3.580443), (3.2464056, 2.634448), (4.824314, 5.981657), (6.5255938, 2.7230065)], includedObstacleCornersIndices=set([]))§431923§4.1529007
1611§60000012§10.070625§Chromosome(steinerPoints=[(3.2464056, 2.634448), (4.824314, 5.981657), (4.848024, 3.5803487), (6.5883417, 2.6842043)], includedObstacleCornersIndices=set([]))§447104§4.318874
1671§40000012§10.069348§Chromosome(steinerPoints=[(3.2464056, 2.634448), (4.824314, 5.981657), (4.848024, 3.5803487), (6.663248, 2.6491668)], includedObstacleCornersIndices=set([]))§463650§4.4989824
1735§80000020§10.067993§Chromosome(steinerPoints=[(3.2464056, 2.634448), (4.848024, 3.5803487), (4.824314, 5.981657), (6.7311554, 2.6230452)], includedObstacleCornersIndices=set([]))§481326§4.6885247
2231§100000020§10.066984§Chromosome(steinerPoints=[(6.7740884, 2.598363), (3.262577, 2.6614046), (4.843651, 3.5875802), (4.822438, 5.9757414)], includedObstacleCornersIndices=set([]))§618580§6.185993
2732§80000020§10.066918§Chromosome(steinerPoints=[(4.822438, 5.9757414), (4.843651, 3.5875802), (3.2517576, 2.644129), (6.7740884, 2.598363)], includedObstacleCornersIndices=set([]))§757344§7.6605644
